session_id,user_id,session_start,session_end,platform,device_type,country,is_new_user
S0001201,U000893,2025-01-12T23:47:00,2025-01-12T23:52:00,android,tablet,GB,False
S0001202,U002322,2025-02-25T06:26:00,2025-02-25T07:02:00,ios,mobile,GB,False
S0001203,U000743,2025-05-01T11:22:00,2025-05-01T13:05:00,ios,tablet,GB,False
S0001204,U003768,2025-02-11T17:38:00,2025-02-11T19:03:00,android,tablet,GB,False
S0001205,U000494,2025-09-14T17:21:00,2025-09-14T19:15:00,android,tablet,GB,False
S0001206,U001844,2025-05-26T21:25:00,2025-05-26T22:44:00,android,tablet,GB,False
S0001207,U003238,2025-04-20T13:38:00,2025-04-20T15:14:00,web,tablet,GB,False
S0001208,U003914,2025-05-26T17:03:00,2025-05-26T18:15:00,android,mobile,GB,True
S0001209,U003599,2025-08-02T16:25:00,2025-08-02T17:48:00,web,desktop,GB,False
S0001210,U002470,2025-04-07T22:57:00,2025-04-07T23:26:00,ios,mobile,GB,False
S0001211,U001928,2025-07-19T19:18:00,2025-07-19T19:25:00,android,mobile,GB,False
S0001212,U003425,2025-08-17T14:21:00,2025-08-17T15:38:00,android,mobile,GB,False
S0001213,U002322,2025-05-23T07:07:00,2025-05-23T07:19:00,web,mobile,GB,False
S0001214,U000452,2025-08-15T17:23:00,2025-08-15T17:40:00,web,desktop,GB,True
S0001215,U003296,2025-01-14T16:21:00,2025-01-14T16:53:00,ctv,smart_tv,GB,False
S0001216,U001185,2025-12-20T14:34:00,2025-12-20T15:04:00,android,tablet,GB,False
S0001217,U000349,2025-07-17T18:21:00,2025-07-17T18:58:00,ios,tablet,GB,False
S0001218,U003951,2025-09-19T09:09:00,2025-09-19T10:52:00,web,mobile,GB,False
S0001219,U002119,2025-01-04T15:59:00,2025-01-04T17:46:00,ios,mobile,GB,False
S0001220,U002286,2025-04-01T08:38:00,2025-04-01T09:42:00,ctv,smart_tv,GB,True
S0001221,U003341,2025-11-18T19:07:00,2025-11-18T20:11:00,web,mobile,GB,False
S0001222,U000527,2025-03-30T13:58:00,2025-03-30T15:10:00,web,tablet,GB,False
S0001223,U000348,2025-03-26T18:29:00,2025-03-26T19:27:00,android,mobile,GB,False
S0001224,U001486,2025-08-19T23:55:00,2025-08-20T00:34:00,ctv,smart_tv,GB,False
S0001225,U001079,2025-12-25T19:01:00,2025-12-25T19:13:00,ios,tablet,GB,False
S0001226,U002698,2025-11-08T15:26:00,2025-11-08T16:11:00,ctv,streaming_stick,GB,False
S0001227,U000753,2025-06-29T16:51:00,2025-06-29T17:52:00,ios,tablet,GB,False
S0001228,U003272,2025-02-02T12:54:00,2025-02-02T14:54:00,ios,tablet,GB,False
S0001229,U003975,2025-01-15T17:37:00,2025-01-15T17:44:00,android,tablet,GB,False
S0001230,U003813,2025-10-20T14:41:00,2025-10-20T16:21:00,android,tablet,GB,False
S0001231,U000593,2025-06-28T12:57:00,2025-06-28T14:47:00,android,tablet,GB,False
S0001232,U003346,2025-10-26T23:50:00,2025-10-27T01:21:00,android,mobile,GB,True
S0001233,U003690,2025-09-06T14:09:00,2025-09-06T16:02:00,ios,tablet,GB,False
S0001234,U001219,2025-02-23T20:49:00,2025-02-23T21:35:00,web,desktop,GB,False
S0001235,U002432,2025-06-27T19:04:00,2025-06-27T19:22:00,ios,tablet,GB,False
S0001236,U001137,2025-08-31T15:14:00,2025-08-31T16:14:00,ios,mobile,GB,False
S0001237,U000175,2025-09-19T08:06:00,2025-09-19T09:23:00,android,tablet,GB,False
S0001238,U000600,2025-08-01T11:54:00,2025-08-01T13:16:00,ios,tablet,GB,False
S0001239,U001467,2025-01-01T09:40:00,2025-01-01T10:42:00,web,mobile,GB,False
S0001240,U001707,2025-04-15T10:27:00,2025-04-15T10:44:00,ios,mobile,GB,False
S0001241,U002686,2025-08-20T21:56:00,2025-08-20T22:01:00,android,mobile,GB,False
S0001242,U003977,2025-04-20T12:49:00,2025-04-20T14:42:00,android,mobile,GB,False
S0001243,U002572,2025-03-27T13:58:00,2025-03-27T15:30:00,ctv,smart_tv,GB,False
S0001244,U001129,2025-08-30T18:01:00,2025-08-30T19:45:00,android,tablet,GB,False
S0001245,U002231,2025-04-23T12:48:00,2025-04-23T13:02:00,ctv,streaming_stick,GB,False
S0001246,U001209,2025-06-15T20:11:00,2025-06-15T22:03:00,android,mobile,GB,False
S0001247,U002276,2025-04-09T17:49:00,2025-04-09T18:59:00,ctv,streaming_stick,GB,False
S0001248,U003825,2025-05-02T14:36:00,2025-05-02T15:00:00,ctv,smart_tv,GB,False
S0001249,U000615,2025-05-10T14:33:00,2025-05-10T15:37:00,android,tablet,GB,False
S0001250,U001550,2025-01-25T12:08:00,2025-01-25T12:33:00,ios,mobile,GB,False
S0001251,U003106,2025-08-27T06:32:00,2025-08-27T06:56:00,ctv,smart_tv,GB,False
S0001252,U000343,2025-06-22T15:51:00,2025-06-22T17:41:00,android,tablet,GB,False
S0001253,U003677,2025-02-21T11:34:00,2025-02-21T12:48:00,web,mobile,GB,False
S0001254,U003636,2025-01-08T20:04:00,2025-01-08T21:09:00,android,tablet,GB,False
S0001255,U000297,2025-05-17T23:45:00,2025-05-18T00:33:00,android,tablet,GB,False
S0001256,U003616,2025-07-18T22:48:00,2025-07-19T00:24:00,ios,tablet,GB,False
S0001257,U001409,2025-02-22T09:07:00,2025-02-22T10:47:00,web,mobile,GB,False
S0001258,U000935,2025-12-20T23:44:00,2025-12-21T00:23:00,ios,tablet,GB,False
S0001259,U003966,2025-06-26T23:51:00,2025-06-27T01:15:00,ios,tablet,GB,False
S0001260,U000708,2025-01-25T22:11:00,2025-01-25T22:53:00,web,desktop,GB,False
S0001261,U000529,2025-02-16T14:24:00,2025-02-16T15:08:00,web,mobile,GB,False
S0001262,U000890,2025-12-22T14:05:00,2025-12-22T15:53:00,android,mobile,GB,False
S0001263,U002541,2025-02-03T08:20:00,2025-02-03T08:42:00,ios,mobile,GB,False
S0001264,U002514,2025-11-12T22:37:00,2025-11-12T23:09:00,web,desktop,GB,False
S0001265,U001728,2025-11-19T12:03:00,2025-11-19T13:29:00,android,tablet,GB,False
S0001266,U002861,2025-09-13T21:53:00,2025-09-13T23:26:00,android,mobile,GB,False
S0001267,U001006,2025-01-21T16:07:00,2025-01-21T16:15:00,web,desktop,GB,False
S0001268,U003138,2025-01-25T19:11:00,2025-01-25T20:38:00,ios,mobile,GB,False
S0001269,U001276,2025-08-02T16:25:00,2025-08-02T18:00:00,android,tablet,GB,False
S0001270,U000086,2025-07-03T12:43:00,2025-07-03T14:09:00,web,tablet,GB,False
S0001271,U001882,2025-10-21T21:47:00,2025-10-21T23:08:00,android,mobile,GB,True
S0001272,U001395,2025-06-07T13:34:00,2025-06-07T14:48:00,android,mobile,GB,False
S0001273,U000092,2025-11-03T19:45:00,2025-11-03T20:45:00,ios,tablet,GB,False
S0001274,U001938,2025-06-09T12:22:00,2025-06-09T13:43:00,android,tablet,GB,False
S0001275,U002270,2025-08-05T12:04:00,2025-08-05T12:30:00,android,tablet,GB,False
S0001276,U003159,2025-05-13T15:37:00,2025-05-13T17:12:00,ios,mobile,GB,False
S0001277,U003569,2025-07-27T07:32:00,2025-07-27T08:10:00,ctv,smart_tv,GB,False
S0001278,U001907,2025-10-13T11:10:00,2025-10-13T11:42:00,ios,mobile,GB,False
S0001279,U001092,2025-05-23T15:51:00,2025-05-23T17:21:00,android,tablet,GB,False
S0001280,U002195,2025-12-07T14:39:00,2025-12-07T16:25:00,ios,tablet,GB,False
S0001281,U001272,2025-02-11T18:11:00,2025-02-11T18:31:00,ios,tablet,GB,False
S0001282,U001899,2025-10-28T09:08:00,2025-10-28T10:01:00,web,tablet,GB,False
S0001283,U001965,2025-10-24T09:14:00,2025-10-24T11:14:00,web,desktop,GB,False
S0001284,U001806,2025-12-06T14:49:00,2025-12-06T15:10:00,ios,tablet,GB,False
S0001285,U002463,2025-07-07T18:40:00,2025-07-07T19:03:00,ios,tablet,GB,False
S0001286,U002968,2025-04-17T15:53:00,2025-04-17T15:59:00,android,mobile,GB,False
S0001287,U003253,2025-01-31T22:43:00,2025-01-31T23:46:00,ios,mobile,GB,False
S0001288,U000988,2025-05-11T14:25:00,2025-05-11T14:50:00,ctv,smart_tv,GB,True
S0001289,U001962,2025-10-16T10:38:00,2025-10-16T10:54:00,ios,mobile,GB,False
S0001290,U003208,2025-10-09T22:33:00,2025-10-10T00:05:00,android,mobile,GB,False
S0001291,U000344,2025-06-14T06:15:00,2025-06-14T07:39:00,ios,mobile,GB,False
S0001292,U002180,2025-06-23T06:02:00,2025-06-23T06:57:00,android,tablet,GB,False
S0001293,U001417,2025-05-16T14:29:00,2025-05-16T15:38:00,web,desktop,GB,False
S0001294,U003153,2025-03-24T09:59:00,2025-03-24T11:34:00,ctv,streaming_stick,GB,False
S0001295,U003793,2025-04-01T13:52:00,2025-04-01T15:01:00,web,mobile,GB,False
S0001296,U003926,2025-07-05T14:52:00,2025-07-05T15:41:00,ctv,streaming_stick,GB,False
S0001297,U003465,2025-06-25T12:02:00,2025-06-25T12:15:00,ctv,streaming_stick,GB,False
S0001298,U001577,2025-10-06T13:20:00,2025-10-06T14:01:00,android,mobile,GB,False
S0001299,U000014,2025-03-14T10:58:00,2025-03-14T12:21:00,web,tablet,GB,False
S0001300,U003276,2025-10-14T09:05:00,2025-10-14T09:26:00,ios,tablet,GB,False
S0001301,U003931,2025-01-29T16:33:00,2025-01-29T17:57:00,ios,mobile,GB,False
S0001302,U000098,2025-12-01T22:09:00,2025-12-01T23:45:00,ctv,smart_tv,GB,True
S0001303,U002939,2025-02-05T19:27:00,2025-02-05T20:24:00,ctv,streaming_stick,GB,False
S0001304,U002426,2025-09-29T12:35:00,2025-09-29T13:00:00,ios,tablet,GB,False
S0001305,U001549,2025-05-29T08:59:00,2025-05-29T09:06:00,android,tablet,GB,False
S0001306,U002451,2025-09-07T12:44:00,2025-09-07T14:38:00,ctv,streaming_stick,GB,False
S0001307,U002698,2025-12-07T20:22:00,2025-12-07T21:42:00,ios,tablet,GB,True
S0001308,U000473,2025-07-06T13:12:00,2025-07-06T13:23:00,web,desktop,GB,False
S0001309,U001385,2025-04-12T15:16:00,2025-04-12T16:10:00,web,tablet,GB,False
S0001310,U000912,2025-09-01T17:58:00,2025-09-01T18:58:00,ios,tablet,GB,False
S0001311,U000094,2025-05-18T15:11:00,2025-05-18T15:31:00,web,desktop,GB,True
S0001312,U002979,2025-12-24T15:01:00,2025-12-24T16:59:00,ios,tablet,GB,False
S0001313,U001536,2025-03-25T09:51:00,2025-03-25T11:30:00,ios,mobile,GB,False
S0001314,U003713,2025-06-30T13:09:00,2025-06-30T14:03:00,android,tablet,GB,False
S0001315,U002441,2025-01-08T14:33:00,2025-01-08T16:22:00,ios,tablet,GB,False
S0001316,U001605,2025-03-18T23:32:00,2025-03-19T00:13:00,web,desktop,GB,False
S0001317,U002362,2025-03-18T19:52:00,2025-03-18T21:05:00,web,tablet,GB,False
S0001318,U002290,2025-07-18T15:33:00,2025-07-18T15:39:00,android,tablet,GB,False
S0001319,U001639,2025-04-03T16:18:00,2025-04-03T17:02:00,android,tablet,GB,False
S0001320,U000132,2025-08-06T09:16:00,2025-08-06T11:12:00,ios,mobile,GB,False
S0001321,U000392,2025-12-01T15:29:00,2025-12-01T16:55:00,ios,mobile,GB,False
S0001322,U003737,2025-01-15T08:42:00,2025-01-15T10:40:00,ios,mobile,GB,False
S0001323,U003500,2025-11-29T17:51:00,2025-11-29T19:36:00,ios,mobile,GB,True
S0001324,U003869,2025-11-05T21:30:00,2025-11-05T23:08:00,ios,mobile,GB,False
S0001325,U003461,2025-09-18T14:06:00,2025-09-18T14:55:00,web,mobile,GB,False
S0001326,U000102,2025-03-29T21:18:00,2025-03-29T22:34:00,android,tablet,GB,False
S0001327,U002142,2025-06-07T09:19:00,2025-06-07T10:27:00,ios,mobile,GB,False
S0001328,U001067,2025-09-23T15:52:00,2025-09-23T17:10:00,web,tablet,GB,False
S0001329,U003470,2025-12-24T22:39:00,2025-12-24T23:59:00,android,tablet,GB,False
S0001330,U000549,2025-08-22T17:37:00,2025-08-22T17:46:00,android,mobile,GB,False
S0001331,U001631,2025-12-12T06:44:00,2025-12-12T07:50:00,android,tablet,GB,False
S0001332,U002825,2025-11-16T17:59:00,2025-11-16T19:18:00,web,desktop,GB,False
S0001333,U003173,2025-06-06T09:20:00,2025-06-06T10:48:00,android,mobile,GB,False
S0001334,U002362,2025-06-04T10:56:00,2025-06-04T11:49:00,web,tablet,GB,False
S0001335,U003448,2025-08-10T13:49:00,2025-08-10T14:50:00,ios,mobile,GB,False
S0001336,U001672,2025-10-12T14:26:00,2025-10-12T14:57:00,android,tablet,GB,False
S0001337,U000416,2025-07-23T08:45:00,2025-07-23T09:04:00,ios,mobile,GB,False
S0001338,U001659,2025-10-28T19:56:00,2025-10-28T20:18:00,android,tablet,GB,False
S0001339,U003710,2025-09-25T15:31:00,2025-09-25T16:46:00,ios,tablet,GB,False
S0001340,U001667,2025-04-15T11:05:00,2025-04-15T11:11:00,android,tablet,GB,False
S0001341,U000336,2025-10-13T15:44:00,2025-10-13T16:04:00,web,tablet,GB,False
S0001342,U002342,2025-05-19T09:05:00,2025-05-19T09:21:00,android,mobile,GB,False
S0001343,U000187,2025-06-06T15:44:00,2025-06-06T17:00:00,android,tablet,GB,False
S0001344,U001284,2025-02-19T23:55:00,2025-02-20T01:43:00,android,tablet,GB,False
S0001345,U000531,2025-01-29T11:04:00,2025-01-29T11:31:00,web,tablet,GB,False
S0001346,U003292,2025-05-15T20:30:00,2025-05-15T22:10:00,android,mobile,GB,True
S0001347,U003967,2025-01-23T16:29:00,2025-01-23T17:40:00,web,mobile,GB,False
S0001348,U001487,2025-07-29T18:10:00,2025-07-29T18:57:00,ios,mobile,GB,False
S0001349,U002773,2025-02-01T22:24:00,2025-02-01T23:48:00,ios,tablet,GB,False
S0001350,U002578,2025-07-24T14:38:00,2025-07-24T16:03:00,ios,tablet,GB,False
S0001351,U003531,2025-03-31T16:09:00,2025-03-31T16:30:00,web,tablet,GB,False
S0001352,U003170,2025-09-25T17:01:00,2025-09-25T18:11:00,web,desktop,GB,False
S0001353,U003859,2025-06-04T18:17:00,2025-06-04T19:06:00,android,mobile,GB,False
S0001354,U001801,2025-10-09T11:57:00,2025-10-09T13:25:00,ctv,smart_tv,GB,True
S0001355,U000824,2025-07-19T18:38:00,2025-07-19T19:47:00,ctv,streaming_stick,GB,True
S0001356,U000567,2025-01-01T22:09:00,2025-01-01T23:11:00,android,tablet,GB,False
S0001357,U001720,2025-10-10T23:45:00,2025-10-11T00:25:00,android,tablet,GB,False
S0001358,U001213,2025-05-31T19:29:00,2025-05-31T20:50:00,web,tablet,GB,True
S0001359,U001173,2025-06-27T12:31:00,2025-06-27T13:57:00,ios,mobile,GB,False
S0001360,U001642,2025-08-09T07:34:00,2025-08-09T09:17:00,ctv,smart_tv,GB,False
S0001361,U000530,2025-03-17T06:43:00,2025-03-17T06:50:00,web,tablet,GB,True
S0001362,U002608,2025-10-02T06:40:00,2025-10-02T07:46:00,web,mobile,GB,False
S0001363,U002263,2025-08-05T13:20:00,2025-08-05T13:50:00,web,mobile,GB,True
S0001364,U000604,2025-03-03T10:35:00,2025-03-03T10:53:00,web,desktop,GB,False
S0001365,U000086,2025-10-02T19:49:00,2025-10-02T21:49:00,web,mobile,GB,False
S0001366,U003671,2025-09-11T10:19:00,2025-09-11T10:57:00,web,desktop,GB,False
S0001367,U000293,2025-01-30T15:35:00,2025-01-30T16:47:00,ctv,streaming_stick,GB,False
S0001368,U002735,2025-10-27T17:17:00,2025-10-27T18:31:00,web,tablet,GB,False
S0001369,U000684,2025-04-20T17:12:00,2025-04-20T17:33:00,ctv,smart_tv,GB,False
S0001370,U003848,2025-07-22T10:37:00,2025-07-22T11:54:00,android,tablet,GB,False
S0001371,U000186,2025-09-18T14:09:00,2025-09-18T14:28:00,ios,mobile,GB,False
S0001372,U000929,2025-12-15T20:05:00,2025-12-15T21:49:00,ios,tablet,GB,False
S0001373,U002712,2025-05-12T15:09:00,2025-05-12T16:15:00,ios,tablet,GB,True
S0001374,U000211,2025-05-15T19:10:00,2025-05-15T19:37:00,ctv,streaming_stick,GB,False
S0001375,U002513,2025-04-13T07:31:00,2025-04-13T08:08:00,android,tablet,GB,False
S0001376,U003301,2025-09-26T12:28:00,2025-09-26T14:20:00,ios,mobile,GB,False
S0001377,U000911,2025-01-27T14:00:00,2025-01-27T15:51:00,web,desktop,GB,False
S0001378,U002256,2025-08-21T15:27:00,2025-08-21T17:07:00,web,tablet,GB,False
S0001379,U001979,2025-10-25T15:57:00,2025-10-25T17:04:00,android,tablet,GB,False
S0001380,U002979,2025-08-28T20:14:00,2025-08-28T20:48:00,android,tablet,GB,False
S0001381,U000911,2025-10-29T23:11:00,2025-10-29T23:47:00,ios,tablet,GB,False
S0001382,U003811,2025-12-12T08:27:00,2025-12-12T09:48:00,ctv,streaming_stick,GB,False
S0001383,U002782,2025-02-23T22:10:00,2025-02-23T23:14:00,android,tablet,GB,False
S0001384,U003630,2025-12-13T21:29:00,2025-12-13T22:51:00,ios,mobile,GB,False
S0001385,U000634,2025-10-22T19:22:00,2025-10-22T19:47:00,ios,mobile,GB,False
S0001386,U002692,2025-06-17T15:55:00,2025-06-17T16:57:00,web,mobile,GB,False
S0001387,U003679,2025-01-28T09:54:00,2025-01-28T11:32:00,ctv,smart_tv,GB,False
S0001388,U003861,2025-08-17T13:21:00,2025-08-17T14:08:00,web,desktop,GB,False
S0001389,U001863,2025-09-03T12:07:00,2025-09-03T12:17:00,ios,tablet,GB,False
S0001390,U001857,2025-05-14T17:50:00,2025-05-14T19:12:00,android,tablet,GB,False
S0001391,U002309,2025-03-05T18:31:00,2025-03-05T19:56:00,ctv,streaming_stick,GB,False
S0001392,U003671,2025-05-01T06:10:00,2025-05-01T06:51:00,android,mobile,GB,False
S0001393,U002358,2025-12-12T17:00:00,2025-12-12T17:06:00,android,mobile,GB,False
S0001394,U000919,2025-03-03T19:45:00,2025-03-03T20:30:00,ios,tablet,GB,False
S0001395,U000075,2025-11-12T17:03:00,2025-11-12T18:47:00,ctv,smart_tv,GB,False
S0001396,U002088,2025-04-08T18:17:00,2025-04-08T18:48:00,ctv,smart_tv,GB,False
S0001397,U003775,2025-04-23T10:59:00,2025-04-23T12:35:00,web,tablet,GB,False
S0001398,U003261,2025-10-10T21:40:00,2025-10-10T23:34:00,android,tablet,GB,False
S0001399,U003001,2025-12-26T14:54:00,2025-12-26T16:11:00,ios,tablet,GB,False
S0001400,U000566,2025-09-04T16:39:00,2025-09-04T17:59:00,android,mobile,GB,False
S0001401,U002138,2025-12-06T16:34:00,2025-12-06T17:29:00,web,tablet,GB,False
S0001402,U002368,2025-08-03T11:17:00,2025-08-03T12:16:00,web,desktop,GB,False
S0001403,U002302,2025-01-21T19:34:00,2025-01-21T19:47:00,ios,mobile,GB,False
S0001404,U002371,2025-05-12T16:30:00,2025-05-12T16:40:00,web,tablet,GB,False
S0001405,U001556,2025-05-12T13:17:00,2025-05-12T14:37:00,android,tablet,GB,True
S0001406,U002236,2025-02-24T14:42:00,2025-02-24T15:08:00,ios,mobile,GB,False
S0001407,U003981,2025-08-24T12:47:00,2025-08-24T13:05:00,web,mobile,GB,False
S0001408,U003060,2025-03-11T14:19:00,2025-03-11T14:46:00,web,mobile,GB,False
S0001409,U000068,2025-09-01T22:59:00,2025-09-02T00:46:00,web,tablet,GB,False
S0001410,U002832,2025-03-23T10:22:00,2025-03-23T12:14:00,ctv,streaming_stick,GB,False
S0001411,U001996,2025-05-04T08:07:00,2025-05-04T09:41:00,android,mobile,GB,False
S0001412,U001177,2025-07-16T22:14:00,2025-07-16T23:28:00,web,mobile,GB,False
S0001413,U001893,2025-10-26T15:29:00,2025-10-26T16:30:00,ios,tablet,GB,False
S0001414,U002677,2025-07-28T07:12:00,2025-07-28T08:46:00,android,tablet,GB,False
S0001415,U003903,2025-11-23T21:18:00,2025-11-23T23:17:00,ios,tablet,GB,False
S0001416,U000250,2025-05-13T17:34:00,2025-05-13T18:34:00,android,mobile,GB,False
S0001417,U002440,2025-08-07T18:48:00,2025-08-07T19:44:00,ios,mobile,GB,False
S0001418,U002516,2025-09-12T15:12:00,2025-09-12T16:06:00,web,desktop,GB,False
S0001419,U001334,2025-01-02T21:34:00,2025-01-02T21:47:00,web,tablet,GB,False
S0001420,U000053,2025-12-26T15:15:00,2025-12-26T17:12:00,web,mobile,GB,False
S0001421,U003426,2025-07-29T12:40:00,2025-07-29T13:17:00,ios,mobile,GB,True
S0001422,U002212,2025-04-17T21:11:00,2025-04-17T21:56:00,ios,mobile,GB,True
S0001423,U002111,2025-04-29T17:09:00,2025-04-29T17:34:00,web,desktop,GB,False
S0001424,U003581,2025-07-09T13:44:00,2025-07-09T14:33:00,ios,tablet,GB,False
S0001425,U001162,2025-03-24T15:58:00,2025-03-24T17:06:00,android,tablet,GB,False
S0001426,U003426,2025-08-13T19:46:00,2025-08-13T21:18:00,web,mobile,GB,False
S0001427,U003341,2025-01-13T14:25:00,2025-01-13T15:41:00,web,mobile,GB,False
S0001428,U002329,2025-03-06T20:43:00,2025-03-06T22:26:00,android,tablet,GB,False
S0001429,U000896,2025-04-08T15:05:00,2025-04-08T16:55:00,ios,mobile,GB,False
S0001430,U001300,2025-01-16T16:33:00,2025-01-16T18:28:00,ctv,smart_tv,GB,False
S0001431,U002310,2025-04-01T15:04:00,2025-04-01T15:31:00,web,desktop,GB,False
S0001432,U003861,2025-04-22T13:58:00,2025-04-22T15:34:00,web,mobile,GB,False
S0001433,U000458,2025-02-08T07:57:00,2025-02-08T08:51:00,ios,tablet,GB,False
S0001434,U002906,2025-11-08T12:20:00,2025-11-08T13:18:00,ios,mobile,GB,False
S0001435,U003964,2025-05-29T12:43:00,2025-05-29T13:11:00,android,tablet,GB,False
S0001436,U000753,2025-01-15T18:06:00,2025-01-15T20:01:00,ctv,streaming_stick,GB,False
S0001437,U003629,2025-01-23T13:11:00,2025-01-23T13:21:00,android,mobile,GB,False
S0001438,U000285,2025-03-20T13:58:00,2025-03-20T15:22:00,ios,mobile,GB,False
S0001439,U001716,2025-09-20T12:12:00,2025-09-20T12:29:00,ios,tablet,GB,False
S0001440,U002445,2025-11-11T16:56:00,2025-11-11T18:01:00,android,mobile,GB,False
S0001441,U000873,2025-09-29T10:47:00,2025-09-29T12:15:00,ios,tablet,GB,False
S0001442,U002440,2025-10-16T17:06:00,2025-10-16T18:22:00,android,tablet,GB,False
S0001443,U001337,2025-01-02T15:17:00,2025-01-02T16:41:00,web,desktop,GB,False
S0001444,U001435,2025-06-22T09:36:00,2025-06-22T10:14:00,web,tablet,GB,True
S0001445,U003835,2025-12-16T14:51:00,2025-12-16T16:10:00,ios,tablet,GB,False
S0001446,U002843,2025-01-25T20:23:00,2025-01-25T22:18:00,ios,mobile,GB,False
S0001447,U001855,2025-03-26T10:56:00,2025-03-26T11:44:00,android,tablet,GB,False
S0001448,U002985,2025-01-25T10:11:00,2025-01-25T10:59:00,android,tablet,GB,False
S0001449,U003664,2025-12-05T11:48:00,2025-12-05T12:16:00,android,mobile,GB,False
S0001450,U000692,2025-12-13T19:51:00,2025-12-13T20:42:00,ios,tablet,GB,False
S0001451,U002561,2025-01-07T15:20:00,2025-01-07T16:34:00,web,tablet,GB,False
S0001452,U001030,2025-08-14T10:39:00,2025-08-14T11:32:00,android,tablet,GB,False
S0001453,U001987,2025-08-16T13:05:00,2025-08-16T14:02:00,ios,mobile,GB,False
S0001454,U000019,2025-07-27T18:39:00,2025-07-27T19:22:00,ios,mobile,GB,True
S0001455,U002845,2025-08-24T12:46:00,2025-08-24T13:08:00,android,mobile,GB,False
S0001456,U003944,2025-07-19T13:00:00,2025-07-19T13:32:00,android,tablet,GB,False
S0001457,U001171,2025-06-05T12:43:00,2025-06-05T14:19:00,android,tablet,GB,False
S0001458,U000328,2025-07-15T13:42:00,2025-07-15T15:33:00,ctv,streaming_stick,GB,False
S0001459,U002141,2025-02-06T23:17:00,2025-02-07T00:35:00,ios,tablet,GB,False
S0001460,U000520,2025-07-25T07:08:00,2025-07-25T07:30:00,ios,tablet,GB,False
S0001461,U000959,2025-02-11T17:49:00,2025-02-11T18:32:00,ctv,smart_tv,GB,False
S0001462,U002094,2025-08-01T17:59:00,2025-08-01T19:13:00,android,mobile,GB,False
S0001463,U001435,2025-01-18T15:42:00,2025-01-18T17:28:00,ios,tablet,GB,False
S0001464,U000938,2025-09-07T14:12:00,2025-09-07T14:27:00,ios,mobile,GB,False
S0001465,U001729,2025-01-18T16:52:00,2025-01-18T17:30:00,ctv,smart_tv,GB,False
S0001466,U000824,2025-05-09T15:37:00,2025-05-09T16:32:00,ctv,smart_tv,GB,False
