spot_id,campaign_id,broadcast_date,airing_time,channel_id,daypart,duration_sec,booked_impressions_thousands,delivered_impressions_thousands,rate_card_cpm_gbp,actual_revenue_gbp
LSP001103,CAM0024,2025-02-03,2025-02-03T12:51:00,EXTRA,daytime,60,115.54,117.6,10.42,1.23
LSP001104,CAM0022,2025-11-13,2025-11-13T08:37:00,MOVIES,breakfast,40,705.05,682.82,8.85,6.04
LSP001105,CAM0046,2025-03-13,2025-03-13T12:47:00,MAIN,daytime,20,118.78,114.07,10.75,1.23
LSP001106,CAM0015,2025-04-18,2025-04-18T08:05:00,MOVIES,breakfast,30,519.09,532.28,12.96,6.9
LSP001107,CAM0032,2025-11-06,2025-11-06T21:30:00,FACTUAL,peak,40,557.12,537.57,24.4,13.12
LSP001108,CAM0001,2025-02-10,2025-02-10T12:12:00,FACTUAL,daytime,20,708.63,691.02,6.74,4.66
LSP001109,CAM0049,2025-02-08,2025-02-08T12:54:00,FACTUAL,daytime,60,793.99,802.58,9.55,7.66
LSP001110,CAM0039,2025-07-31,2025-07-31T20:18:00,EXTRA,peak,30,238.21,233.27,22.09,5.15
LSP001111,CAM0057,2025-12-16,2025-12-16T14:48:00,EXTRA,daytime,10,96.21,99.31,6.36,0.63
LSP001112,CAM0049,2025-08-09,2025-08-09T08:48:00,MOVIES,breakfast,10,782.88,771.51,13.4,10.34
LSP001113,CAM0059,2025-07-05,2025-07-05T21:38:00,MAIN,peak,30,246.83,245.86,31.65,7.78
LSP001114,CAM0031,2025-07-09,2025-07-09T20:48:00,MOVIES,peak,30,459.44,449.45,24.22,10.89
LSP001115,CAM0045,2025-06-30,2025-06-30T18:56:00,MOVIES,pre-peak,30,742.58,770.64,22.64,17.45
LSP001116,CAM0058,2025-08-26,2025-08-26T18:09:00,MOVIES,pre-peak,30,762.23,779.81,21.81,17.01
LSP001117,CAM0056,2025-11-20,2025-11-20T10:23:00,MAIN,daytime,30,643.53,626.68,9.56,5.99
LSP001118,CAM0012,2025-04-22,2025-04-22T10:25:00,MOVIES,daytime,20,253.17,253.12,6.95,1.76
LSP001119,CAM0054,2025-10-09,2025-10-09T14:12:00,MOVIES,daytime,30,592.8,614.01,6.96,4.27
LSP001120,CAM0043,2025-01-31,2025-01-31T16:06:00,MAIN,daytime,30,579.52,562.9,9.11,5.13
LSP001121,CAM0032,2025-04-21,2025-04-21T18:00:00,FACTUAL,pre-peak,40,168.95,171.44,22.29,3.82
LSP001122,CAM0008,2025-11-03,2025-11-03T10:18:00,FACTUAL,daytime,40,330.02,320.2,9.39,3.01
LSP001123,CAM0031,2025-02-02,2025-02-02T07:23:00,MOVIES,breakfast,20,207.09,202.67,14.1,2.86
LSP001124,CAM0021,2025-11-21,2025-11-21T23:30:00,FACTUAL,post-peak,30,305.57,310.42,21.21,6.58
LSP001125,CAM0021,2025-11-20,2025-11-20T20:58:00,EXTRA,peak,40,494.63,507.28,28.35,14.38
LSP001126,CAM0031,2025-01-10,2025-01-10T16:56:00,MAIN,daytime,30,612.64,592.12,8.95,5.3
LSP001127,CAM0039,2025-05-17,2025-05-17T08:24:00,EXTRA,breakfast,60,627.46,620.62,13.44,8.34
LSP001128,CAM0031,2025-05-07,2025-05-07T14:00:00,FACTUAL,daytime,30,668.63,649.7,7.64,4.96
LSP001129,CAM0021,2025-09-06,2025-09-06T23:38:00,CATCHUP,post-peak,20,668.1,692.56,18.78,13.01
LSP001130,CAM0008,2025-06-01,2025-06-01T21:47:00,EXTRA,peak,30,649.14,664.24,27.5,18.27
LSP001131,CAM0053,2025-01-06,2025-01-06T16:13:00,EXTRA,daytime,30,68.96,70.41,6.47,0.46
LSP001132,CAM0030,2025-03-17,2025-03-17T18:24:00,CATCHUP,pre-peak,20,495.38,479.83,20.74,9.95
LSP001133,CAM0018,2025-04-12,2025-04-12T21:29:00,FACTUAL,peak,20,489.86,470.93,22.68,10.68
LSP001134,CAM0021,2025-10-10,2025-10-10T20:09:00,FACTUAL,peak,60,590.38,596.47,30.4,18.13
LSP001135,CAM0026,2025-04-02,2025-04-02T16:53:00,MAIN,daytime,40,262.18,263.62,11.3,2.98
LSP001136,CAM0004,2025-03-09,2025-03-09T20:59:00,MAIN,peak,20,163.68,169.44,25.06,4.25
LSP001137,CAM0049,2025-07-04,2025-07-04T23:21:00,MAIN,post-peak,30,307.68,305.23,14.5,4.43
LSP001138,CAM0027,2025-11-25,2025-11-25T21:44:00,EXTRA,peak,30,667.13,664.38,23.5,15.61
LSP001139,CAM0059,2025-05-14,2025-05-14T14:03:00,CATCHUP,daytime,10,89.36,87.4,6.25,0.55
LSP001140,CAM0015,2025-04-30,2025-04-30T23:55:00,EXTRA,post-peak,30,289.59,292.7,17.17,5.03
LSP001141,CAM0033,2025-05-29,2025-05-29T20:42:00,MOVIES,peak,30,100.97,97.22,24.98,2.43
LSP001142,CAM0032,2025-01-04,2025-01-04T16:05:00,CATCHUP,daytime,30,431.86,428.31,6.91,2.96
LSP001143,CAM0001,2025-11-18,2025-11-18T21:18:00,FACTUAL,peak,30,330.73,339.59,31.8,10.8
LSP001144,CAM0017,2025-06-21,2025-06-21T12:57:00,FACTUAL,daytime,30,139.38,134.13,9.62,1.29
LSP001145,CAM0042,2025-12-10,2025-12-10T20:25:00,EXTRA,peak,20,134.52,130.29,34.13,4.45
LSP001146,CAM0014,2025-04-13,2025-04-13T21:47:00,FACTUAL,peak,60,567.31,571.54,25.94,14.83
LSP001147,CAM0030,2025-01-28,2025-01-28T20:14:00,CATCHUP,peak,60,239.25,235.61,24.81,5.85
LSP001148,CAM0012,2025-06-20,2025-06-20T12:46:00,MOVIES,daytime,40,295.52,297.93,6.99,2.08
LSP001149,CAM0032,2025-09-03,2025-09-03T20:18:00,EXTRA,peak,10,512.28,526.73,30.05,15.83
LSP001150,CAM0055,2025-01-06,2025-01-06T23:59:00,MAIN,post-peak,30,383.8,397.96,14.78,5.88
LSP001151,CAM0024,2025-04-21,2025-04-21T20:27:00,FACTUAL,peak,10,259.98,255.77,22.45,5.74
LSP001152,CAM0008,2025-06-04,2025-06-04T10:29:00,EXTRA,daytime,10,739.55,750.31,6.18,4.64
LSP001153,CAM0031,2025-03-31,2025-03-31T07:05:00,EXTRA,breakfast,30,702.34,705.57,9.89,6.98
LSP001154,CAM0045,2025-10-16,2025-10-16T20:46:00,EXTRA,peak,20,98.87,95.15,28.47,2.71
LSP001155,CAM0054,2025-08-27,2025-08-27T18:00:00,CATCHUP,pre-peak,10,542.46,558.79,25.1,14.03
LSP001156,CAM0047,2025-09-03,2025-09-03T12:17:00,MAIN,daytime,40,253.97,248.58,8.69,2.16
LSP001157,CAM0001,2025-11-29,2025-11-29T08:36:00,MOVIES,breakfast,30,764.11,747.7,13.94,10.42
LSP001158,CAM0004,2025-05-27,2025-05-27T18:38:00,FACTUAL,pre-peak,30,665.54,658.79,27.02,17.8
LSP001159,CAM0047,2025-10-10,2025-10-10T20:20:00,FACTUAL,peak,30,180.47,180.0,26.52,4.77
LSP001160,CAM0019,2025-03-17,2025-03-17T21:48:00,MOVIES,peak,40,456.7,454.21,29.83,13.55
LSP001161,CAM0057,2025-03-12,2025-03-12T16:22:00,MOVIES,daytime,30,615.28,598.75,6.26,3.75
LSP001162,CAM0033,2025-11-17,2025-11-17T10:21:00,CATCHUP,daytime,40,674.01,690.12,6.84,4.72
LSP001163,CAM0053,2025-04-16,2025-04-16T21:25:00,MAIN,peak,60,364.23,364.27,22.55,8.21
LSP001164,CAM0007,2025-10-22,2025-10-22T07:59:00,CATCHUP,breakfast,40,756.72,767.86,13.51,10.37
LSP001165,CAM0032,2025-03-01,2025-03-01T16:53:00,FACTUAL,daytime,30,752.7,771.93,7.31,5.64
LSP001166,CAM0023,2025-07-28,2025-07-28T21:06:00,EXTRA,peak,40,532.93,541.2,31.79,17.2
LSP001167,CAM0046,2025-01-01,2025-01-01T23:32:00,MAIN,post-peak,30,158.27,163.97,15.93,2.61
LSP001168,CAM0026,2025-06-05,2025-06-05T21:34:00,MAIN,peak,60,193.25,148.99,24.69,3.68
LSP001169,CAM0053,2025-12-15,2025-12-15T08:16:00,MOVIES,breakfast,10,366.44,363.6,12.88,4.68
LSP001170,CAM0020,2025-06-25,2025-06-25T18:13:00,FACTUAL,pre-peak,30,514.44,520.0,23.93,12.44
LSP001171,CAM0044,2025-09-09,2025-09-09T23:31:00,FACTUAL,post-peak,30,73.28,75.4,17.07,1.29
LSP001172,CAM0035,2025-02-20,2025-02-20T18:37:00,CATCHUP,pre-peak,30,761.84,791.99,21.8,17.27
LSP001173,CAM0032,2025-02-14,2025-02-14T20:34:00,MAIN,peak,10,234.04,236.5,23.22,5.49
LSP001174,CAM0025,2025-06-22,2025-06-22T14:30:00,MAIN,daytime,30,282.36,290.37,7.3,2.12
LSP001175,CAM0027,2025-02-18,2025-02-18T07:08:00,CATCHUP,breakfast,60,556.43,457.11,8.48,3.88
LSP001176,CAM0012,2025-08-26,2025-08-26T14:36:00,MOVIES,daytime,60,743.74,716.89,9.51,6.82
LSP001177,CAM0045,2025-09-22,2025-09-22T20:57:00,MOVIES,peak,30,690.17,582.69,27.55,16.05
LSP001178,CAM0044,2025-03-21,2025-03-21T23:04:00,EXTRA,post-peak,30,414.69,367.49,20.45,7.52
LSP001179,CAM0058,2025-04-01,2025-04-01T21:02:00,FACTUAL,peak,20,217.57,219.02,28.41,6.22
LSP001180,CAM0046,2025-08-16,2025-08-16T21:58:00,MAIN,peak,10,173.32,179.96,29.87,5.38
LSP001181,CAM0002,2025-08-13,2025-08-13T20:50:00,MOVIES,peak,10,581.31,575.18,29.07,16.72
LSP001182,CAM0027,2025-08-31,2025-08-31T07:27:00,CATCHUP,breakfast,40,366.69,359.73,14.64,5.27
LSP001183,CAM0023,2025-09-01,2025-09-01T18:58:00,EXTRA,pre-peak,20,140.76,141.55,24.65,3.49
LSP001184,CAM0029,2025-12-04,2025-12-04T23:23:00,CATCHUP,post-peak,30,408.41,413.52,18.66,7.72
LSP001185,CAM0008,2025-10-14,2025-10-14T07:12:00,EXTRA,breakfast,30,149.91,144.05,8.42,1.21
LSP001186,CAM0051,2025-01-07,2025-01-07T10:42:00,FACTUAL,daytime,30,447.89,459.05,7.92,3.64
LSP001187,CAM0016,2025-09-03,2025-09-03T21:12:00,MOVIES,peak,30,409.05,405.38,30.23,12.25
LSP001188,CAM0035,2025-02-06,2025-02-06T10:08:00,CATCHUP,daytime,20,695.89,696.64,11.92,8.3
LSP001189,CAM0037,2025-03-26,2025-03-26T14:48:00,MOVIES,daytime,60,519.22,532.84,8.44,4.5
LSP001190,CAM0049,2025-08-10,2025-08-10T08:20:00,MOVIES,breakfast,10,194.45,192.49,11.15,2.15
LSP001191,CAM0054,2025-04-26,2025-04-26T21:08:00,MOVIES,peak,30,762.04,756.34,33.33,25.21
LSP001192,CAM0041,2025-03-22,2025-03-22T14:33:00,FACTUAL,daytime,30,629.82,606.18,6.4,3.88
LSP001193,CAM0006,2025-12-27,2025-12-27T23:09:00,MAIN,post-peak,30,258.04,261.14,21.89,5.72
LSP001194,CAM0022,2025-06-05,2025-06-05T21:38:00,FACTUAL,peak,30,691.53,690.85,31.85,22.0
LSP001195,CAM0054,2025-12-19,2025-12-19T20:35:00,CATCHUP,peak,30,545.76,544.42,23.18,12.62
LSP001196,CAM0032,2025-06-25,2025-06-25T20:39:00,MAIN,peak,30,521.84,537.48,29.73,15.98
LSP001197,CAM0015,2025-06-10,2025-06-10T23:20:00,EXTRA,post-peak,30,193.45,188.68,16.68,3.15
LSP001198,CAM0044,2025-07-30,2025-07-30T14:38:00,MOVIES,daytime,40,544.33,561.34,6.84,3.84
LSP001199,CAM0050,2025-12-19,2025-12-19T16:43:00,FACTUAL,daytime,40,457.08,467.98,9.49,4.44
LSP001200,CAM0012,2025-03-02,2025-03-02T21:56:00,FACTUAL,peak,40,235.27,237.78,26.39,6.28
LSP001201,CAM0057,2025-11-28,2025-11-28T21:23:00,EXTRA,peak,30,413.26,415.51,28.99,12.05
LSP001202,CAM0010,2025-05-11,2025-05-11T20:16:00,MAIN,peak,30,659.84,633.62,24.46,15.5
LSP001203,CAM0017,2025-09-11,2025-09-11T18:35:00,CATCHUP,pre-peak,60,257.82,251.62,18.51,4.66
LSP001204,CAM0028,2025-11-18,2025-11-18T23:38:00,MAIN,post-peak,30,377.88,366.99,14.98,5.5
LSP001205,CAM0049,2025-01-28,2025-01-28T07:04:00,FACTUAL,breakfast,10,461.37,471.85,14.48,6.83
LSP001206,CAM0044,2025-08-05,2025-08-05T12:57:00,CATCHUP,daytime,10,57.39,57.96,7.66,0.44
LSP001207,CAM0028,2025-05-04,2025-05-04T14:39:00,CATCHUP,daytime,30,613.79,606.6,7.42,4.5
LSP001208,CAM0002,2025-10-11,2025-10-11T20:48:00,EXTRA,peak,20,654.28,638.74,30.01,19.17
LSP001209,CAM0011,2025-02-16,2025-02-16T20:39:00,FACTUAL,peak,60,414.69,426.15,24.87,10.6
LSP001210,CAM0030,2025-11-09,2025-11-09T12:11:00,EXTRA,daytime,30,130.54,128.54,9.48,1.22
LSP001211,CAM0039,2025-07-17,2025-07-17T18:14:00,MAIN,pre-peak,60,111.5,110.99,25.39,2.82
LSP001212,CAM0025,2025-11-11,2025-11-11T21:01:00,CATCHUP,peak,60,253.79,253.62,32.26,8.18
LSP001213,CAM0034,2025-06-25,2025-06-25T16:31:00,CATCHUP,daytime,30,340.93,332.9,6.87,2.29
LSP001214,CAM0005,2025-11-04,2025-11-04T21:43:00,MOVIES,peak,20,641.05,631.52,27.27,17.22
LSP001215,CAM0016,2025-05-29,2025-05-29T23:24:00,CATCHUP,post-peak,30,770.49,774.39,19.16,14.84
LSP001216,CAM0005,2025-08-20,2025-08-20T21:01:00,MOVIES,peak,30,308.89,308.67,31.41,9.7
LSP001217,CAM0059,2025-08-06,2025-08-06T10:16:00,FACTUAL,daytime,20,251.84,247.0,6.95,1.72
LSP001218,CAM0015,2025-10-27,2025-10-27T20:38:00,CATCHUP,peak,60,196.78,155.76,22.62,3.52
LSP001219,CAM0015,2025-02-16,2025-02-16T21:10:00,MAIN,peak,30,571.48,552.24,34.12,18.84
LSP001220,CAM0029,2025-03-18,2025-03-18T16:54:00,MOVIES,daytime,30,703.26,698.17,7.0,4.89
LSP001221,CAM0005,2025-04-29,2025-04-29T21:39:00,MAIN,peak,30,540.97,560.61,34.24,19.2
LSP001222,CAM0012,2025-05-28,2025-05-28T20:27:00,EXTRA,peak,20,62.89,63.41,23.0,1.46
LSP001223,CAM0050,2025-02-21,2025-02-21T14:50:00,EXTRA,daytime,30,143.1,146.09,10.34,1.51
LSP001224,CAM0010,2025-10-01,2025-10-01T23:15:00,MAIN,post-peak,30,691.56,692.29,14.17,9.81
LSP001225,CAM0033,2025-01-30,2025-01-30T18:10:00,MAIN,pre-peak,30,166.93,171.76,26.34,4.52
LSP001226,CAM0037,2025-05-23,2025-05-23T18:29:00,EXTRA,pre-peak,40,132.41,133.89,25.55,3.42
LSP001227,CAM0005,2025-07-13,2025-07-13T10:18:00,MOVIES,daytime,30,649.13,643.68,9.25,5.95
LSP001228,CAM0026,2025-09-26,2025-09-26T18:41:00,CATCHUP,pre-peak,30,639.79,657.07,22.05,14.49
LSP001229,CAM0017,2025-09-26,2025-09-26T23:10:00,CATCHUP,post-peak,60,424.8,414.84,18.8,7.8
LSP001230,CAM0024,2025-06-02,2025-06-02T10:57:00,MOVIES,daytime,30,331.96,327.03,7.19,2.35
LSP001231,CAM0002,2025-04-21,2025-04-21T18:40:00,EXTRA,pre-peak,30,698.9,712.83,24.49,17.46
LSP001232,CAM0020,2025-07-22,2025-07-22T14:01:00,EXTRA,daytime,30,239.69,243.77,8.23,2.01
LSP001233,CAM0014,2025-08-26,2025-08-26T10:03:00,EXTRA,daytime,20,722.78,710.95,6.32,4.49
LSP001234,CAM0030,2025-07-17,2025-07-17T21:55:00,MOVIES,peak,10,498.68,499.18,28.2,14.08
LSP001235,CAM0056,2025-09-03,2025-09-03T08:21:00,EXTRA,breakfast,30,741.49,770.68,9.02,6.95
LSP001236,CAM0046,2025-10-15,2025-10-15T14:01:00,CATCHUP,daytime,20,523.01,520.85,8.0,4.17
LSP001237,CAM0040,2025-08-24,2025-08-24T16:20:00,FACTUAL,daytime,30,88.19,85.53,8.63,0.74
LSP001238,CAM0032,2025-08-10,2025-08-10T21:02:00,CATCHUP,peak,40,611.7,636.1,23.99,15.26
LSP001239,CAM0053,2025-07-13,2025-07-13T16:45:00,MOVIES,daytime,40,591.91,574.97,11.49,6.61
LSP001240,CAM0006,2025-11-12,2025-11-12T18:25:00,EXTRA,pre-peak,10,83.01,60.76,22.18,1.35
LSP001241,CAM0013,2025-08-02,2025-08-02T21:56:00,EXTRA,peak,30,460.29,475.61,22.01,10.47
LSP001242,CAM0005,2025-03-25,2025-03-25T21:16:00,MOVIES,peak,60,99.57,103.4,34.02,3.52
LSP001243,CAM0032,2025-02-28,2025-02-28T08:29:00,FACTUAL,breakfast,30,595.94,594.46,14.7,8.74
LSP001244,CAM0037,2025-10-13,2025-10-13T20:57:00,FACTUAL,peak,40,548.71,556.07,32.86,18.27
LSP001245,CAM0038,2025-09-24,2025-09-24T21:51:00,CATCHUP,peak,60,722.44,694.83,28.28,19.65
LSP001246,CAM0022,2025-09-18,2025-09-18T16:46:00,MOVIES,daytime,10,764.08,786.28,6.64,5.22
LSP001247,CAM0010,2025-10-12,2025-10-12T14:50:00,EXTRA,daytime,20,398.26,385.47,9.25,3.57
LSP001248,CAM0024,2025-07-31,2025-07-31T21:26:00,CATCHUP,peak,30,274.31,277.01,34.33,9.51
LSP001249,CAM0043,2025-02-03,2025-02-03T21:59:00,MAIN,peak,30,354.44,352.01,34.72,12.22
LSP001250,CAM0022,2025-07-09,2025-07-09T10:15:00,MOVIES,daytime,30,745.88,728.82,8.58,6.25
LSP001251,CAM0016,2025-05-27,2025-05-27T14:51:00,EXTRA,daytime,30,169.39,167.72,6.5,1.09
LSP001252,CAM0006,2025-02-12,2025-02-12T21:00:00,EXTRA,peak,30,371.41,384.32,32.32,12.42
LSP001253,CAM0045,2025-11-28,2025-11-28T10:03:00,MAIN,daytime,30,183.18,190.27,8.2,1.56
LSP001254,CAM0044,2025-12-25,2025-12-25T16:36:00,MAIN,daytime,10,173.92,168.35,11.98,2.02
LSP001255,CAM0006,2025-01-21,2025-01-21T20:52:00,EXTRA,peak,60,177.45,184.46,23.4,4.32
LSP001256,CAM0038,2025-05-30,2025-05-30T20:33:00,MAIN,peak,60,509.55,508.01,33.08,16.8
LSP001257,CAM0011,2025-11-26,2025-11-26T21:32:00,MAIN,peak,30,504.86,485.96,33.08,16.08
LSP001258,CAM0043,2025-03-25,2025-03-25T21:51:00,MOVIES,peak,30,763.78,773.16,32.59,25.2
LSP001259,CAM0027,2025-05-01,2025-05-01T21:54:00,FACTUAL,peak,40,294.96,286.67,24.02,6.89
LSP001260,CAM0006,2025-01-31,2025-01-31T20:07:00,EXTRA,peak,10,798.67,812.9,25.67,20.87
LSP001261,CAM0022,2025-12-19,2025-12-19T16:15:00,MOVIES,daytime,30,357.41,362.22,10.03,3.63
LSP001262,CAM0047,2025-10-28,2025-10-28T16:45:00,EXTRA,daytime,30,542.14,537.4,8.07,4.34
LSP001263,CAM0004,2025-01-17,2025-01-17T21:51:00,FACTUAL,peak,30,189.92,192.33,27.17,5.23
LSP001264,CAM0046,2025-06-15,2025-06-15T18:52:00,FACTUAL,pre-peak,40,775.02,763.54,27.15,20.73
LSP001265,CAM0037,2025-12-25,2025-12-25T12:55:00,EXTRA,daytime,30,361.85,375.99,6.89,2.59
LSP001266,CAM0057,2025-03-13,2025-03-13T14:38:00,MOVIES,daytime,30,730.48,725.68,10.63,7.71
LSP001267,CAM0041,2025-07-04,2025-07-04T21:51:00,CATCHUP,peak,30,302.88,309.46,34.6,10.71
LSP001268,CAM0013,2025-04-19,2025-04-19T10:43:00,CATCHUP,daytime,30,448.15,465.85,9.67,4.5
LSP001269,CAM0040,2025-04-11,2025-04-11T18:46:00,MAIN,pre-peak,30,773.11,760.13,27.97,21.26
LSP001270,CAM0030,2025-01-23,2025-01-23T14:01:00,MOVIES,daytime,30,520.28,519.22,11.27,5.85
LSP001271,CAM0030,2025-11-08,2025-11-08T20:59:00,FACTUAL,peak,60,493.17,485.29,30.48,14.79
LSP001272,CAM0003,2025-04-28,2025-04-28T20:37:00,FACTUAL,peak,30,249.02,239.87,34.38,8.25
LSP001273,CAM0029,2025-05-03,2025-05-03T18:27:00,MAIN,pre-peak,10,651.79,668.19,23.47,15.68
LSP001274,CAM0027,2025-01-09,2025-01-09T20:46:00,FACTUAL,peak,60,500.18,519.74,24.77,12.87
LSP001275,CAM0043,2025-10-10,2025-10-10T14:07:00,EXTRA,daytime,30,470.57,472.27,7.2,3.4
LSP001276,CAM0044,2025-08-08,2025-08-08T08:41:00,EXTRA,breakfast,30,65.52,66.83,9.81,0.66
LSP001277,CAM0043,2025-05-30,2025-05-30T20:26:00,EXTRA,peak,30,203.07,196.53,34.11,6.7
LSP001278,CAM0020,2025-10-05,2025-10-05T21:40:00,MAIN,peak,10,787.11,809.34,22.04,17.84
LSP001279,CAM0016,2025-02-03,2025-02-03T21:50:00,FACTUAL,peak,20,135.03,130.94,31.96,4.18
LSP001280,CAM0050,2025-10-01,2025-10-01T18:07:00,MOVIES,pre-peak,40,510.77,504.9,18.92,9.55
LSP001281,CAM0012,2025-07-18,2025-07-18T21:34:00,FACTUAL,peak,40,63.67,65.22,32.31,2.11
LSP001282,CAM0006,2025-02-02,2025-02-02T12:21:00,EXTRA,daytime,30,661.41,660.28,11.55,7.63
LSP001283,CAM0041,2025-06-29,2025-06-29T07:54:00,MOVIES,breakfast,60,617.57,618.18,13.68,8.46
LSP001284,CAM0014,2025-03-27,2025-03-27T12:40:00,MOVIES,daytime,60,489.77,508.43,10.47,5.32
LSP001285,CAM0054,2025-12-03,2025-12-03T23:49:00,MOVIES,post-peak,30,628.13,635.29,15.59,9.9
LSP001286,CAM0003,2025-01-19,2025-01-19T18:00:00,CATCHUP,pre-peak,30,62.84,62.2,21.39,1.33
LSP001287,CAM0048,2025-01-04,2025-01-04T23:55:00,MOVIES,post-peak,10,150.56,150.81,20.13,3.04
LSP001288,CAM0038,2025-03-11,2025-03-11T20:35:00,CATCHUP,peak,40,621.19,636.64,32.22,20.51
LSP001289,CAM0041,2025-06-12,2025-06-12T14:34:00,MOVIES,daytime,30,79.2,81.98,9.99,0.82
LSP001290,CAM0009,2025-12-23,2025-12-23T14:24:00,EXTRA,daytime,30,304.96,294.58,9.19,2.71
LSP001291,CAM0005,2025-09-13,2025-09-13T16:19:00,MOVIES,daytime,10,69.61,67.85,6.56,0.45
LSP001292,CAM0009,2025-09-26,2025-09-26T20:54:00,MAIN,peak,30,135.03,137.93,26.14,3.61
LSP001293,CAM0008,2025-04-04,2025-04-04T20:37:00,MAIN,peak,20,86.81,88.62,31.81,2.82
LSP001294,CAM0059,2025-02-10,2025-02-10T21:35:00,CATCHUP,peak,60,567.86,570.24,25.87,14.75
LSP001295,CAM0058,2025-07-26,2025-07-26T21:02:00,FACTUAL,peak,30,119.73,122.04,23.78,2.9
LSP001296,CAM0007,2025-10-29,2025-10-29T07:57:00,MOVIES,breakfast,10,401.92,403.27,9.85,3.97
LSP001297,CAM0038,2025-10-15,2025-10-15T23:15:00,MAIN,post-peak,30,176.28,177.25,20.93,3.71
LSP001298,CAM0041,2025-01-09,2025-01-09T18:46:00,EXTRA,pre-peak,20,603.4,612.21,20.39,12.48
LSP001299,CAM0027,2025-01-03,2025-01-03T21:56:00,FACTUAL,peak,30,646.0,629.85,29.12,18.34
LSP001300,CAM0004,2025-08-09,2025-08-09T12:42:00,MOVIES,daytime,20,668.77,649.31,11.84,7.69
LSP001301,CAM0027,2025-10-24,2025-10-24T14:15:00,CATCHUP,daytime,60,717.18,703.12,9.63,6.77
LSP001302,CAM0001,2025-02-28,2025-02-28T18:12:00,FACTUAL,pre-peak,40,146.14,147.79,19.2,2.84
LSP001303,CAM0043,2025-05-08,2025-05-08T10:02:00,EXTRA,daytime,20,608.66,617.62,6.8,4.2
LSP001304,CAM0014,2025-05-22,2025-05-22T23:36:00,MAIN,post-peak,40,207.65,210.91,17.31,3.65
LSP001305,CAM0022,2025-04-16,2025-04-16T18:09:00,MAIN,pre-peak,60,326.57,323.4,23.19,7.5
LSP001306,CAM0018,2025-08-16,2025-08-16T20:54:00,EXTRA,peak,20,341.91,346.45,34.31,11.89
LSP001307,CAM0016,2025-09-08,2025-09-08T20:17:00,MOVIES,peak,10,239.08,232.55,32.16,7.48
LSP001308,CAM0054,2025-01-31,2025-01-31T21:33:00,FACTUAL,peak,20,360.05,349.7,25.63,8.96
LSP001309,CAM0028,2025-01-08,2025-01-08T20:48:00,CATCHUP,peak,10,489.86,495.51,27.84,13.79
LSP001310,CAM0045,2025-05-22,2025-05-22T21:24:00,FACTUAL,peak,20,410.26,398.23,32.15,12.8
LSP001311,CAM0042,2025-09-06,2025-09-06T18:35:00,CATCHUP,pre-peak,40,750.48,763.76,23.22,17.73
LSP001312,CAM0045,2025-02-20,2025-02-20T14:42:00,CATCHUP,daytime,60,282.66,272.78,11.74,3.2
LSP001313,CAM0007,2025-05-04,2025-05-04T23:16:00,EXTRA,post-peak,60,768.26,790.13,18.6,14.7
LSP001314,CAM0034,2025-04-04,2025-04-04T20:33:00,MAIN,peak,20,768.97,780.64,29.2,22.79
LSP001315,CAM0037,2025-06-24,2025-06-24T07:12:00,EXTRA,breakfast,10,599.46,595.86,12.87,7.67
LSP001316,CAM0018,2025-10-28,2025-10-28T12:25:00,CATCHUP,daytime,30,473.02,471.95,7.18,3.39
LSP001317,CAM0016,2025-06-16,2025-06-16T08:21:00,FACTUAL,breakfast,30,619.19,618.85,11.02,6.82
LSP001318,CAM0036,2025-01-09,2025-01-09T21:06:00,CATCHUP,peak,20,223.48,218.21,27.36,5.97
LSP001319,CAM0048,2025-02-07,2025-02-07T10:35:00,MOVIES,daytime,40,151.79,148.37,6.58,0.98
LSP001320,CAM0017,2025-01-06,2025-01-06T23:26:00,MAIN,post-peak,30,532.26,549.0,14.75,8.1
LSP001321,CAM0016,2025-11-10,2025-11-10T10:51:00,FACTUAL,daytime,60,498.74,516.23,7.45,3.85
LSP001322,CAM0031,2025-12-19,2025-12-19T14:10:00,MAIN,daytime,60,417.16,427.03,11.32,4.83
LSP001323,CAM0007,2025-02-15,2025-02-15T20:14:00,CATCHUP,peak,30,50.07,51.81,31.79,1.65
LSP001324,CAM0036,2025-12-23,2025-12-23T12:47:00,MAIN,daytime,40,478.78,467.0,10.93,5.1
LSP001325,CAM0015,2025-01-24,2025-01-24T21:12:00,EXTRA,peak,20,149.47,151.4,24.93,3.77
LSP001326,CAM0009,2025-01-17,2025-01-17T10:58:00,EXTRA,daytime,30,520.35,512.01,10.12,5.18
LSP001327,CAM0010,2025-12-19,2025-12-19T08:57:00,EXTRA,breakfast,30,333.56,321.16,9.23,2.96
LSP001328,CAM0054,2025-08-04,2025-08-04T10:48:00,EXTRA,daytime,20,104.91,104.36,10.2,1.06
LSP001329,CAM0011,2025-05-17,2025-05-17T21:45:00,CATCHUP,peak,40,448.15,451.44,34.5,15.57
LSP001330,CAM0038,2025-06-18,2025-06-18T21:10:00,CATCHUP,peak,30,545.39,543.17,24.24,13.17
LSP001331,CAM0054,2025-08-16,2025-08-16T14:16:00,CATCHUP,daytime,20,744.66,764.65,7.18,5.49
LSP001332,CAM0019,2025-07-12,2025-07-12T21:29:00,MAIN,peak,60,486.05,471.54,22.7,10.7
LSP001333,CAM0048,2025-12-25,2025-12-25T20:54:00,MAIN,peak,30,409.49,412.13,31.59,13.02
