event_id,event_timestamp,user_id,session_id,programme_id,episode_id,event_type,position_sec,platform
EV00002734,2025-11-19T14:32:47,U001907,S0003253,P027,E00261,50pct,750,ctv
EV00002735,2025-11-19T14:39:02,U001907,S0003253,P027,E00261,75pct,1125,ctv
EV00002736,2025-11-19T14:45:17,U001907,S0003253,P027,E00261,complete,1500,ctv
EV00002737,2025-11-29T19:29:54,U002876,S0001769,P008,E00088,start,0,android
EV00002738,2025-11-29T19:44:54,U002876,S0001769,P008,E00088,25pct,900,android
EV00002739,2025-11-29T19:59:54,U002876,S0001769,P008,E00088,50pct,1800,android
EV00002740,2025-11-29T20:14:54,U002876,S0001769,P008,E00088,75pct,2700,android
EV00002741,2025-11-29T20:29:54,U002876,S0001769,P008,E00088,complete,3600,android
EV00002742,2025-04-18T09:56:02,U002482,S0000017,P040,E00349,start,0,web
EV00002743,2025-04-18T10:11:02,U002482,S0000017,P040,E00349,25pct,900,web
EV00002744,2025-04-18T10:26:02,U002482,S0000017,P040,E00349,50pct,1800,web
EV00002745,2025-04-18T10:41:02,U002482,S0000017,P040,E00349,75pct,2700,web
EV00002746,2025-04-18T10:56:02,U002482,S0000017,P040,E00349,complete,3600,web
EV00002747,2025-03-21T09:41:42,U003337,S0002413,P004,E00044,start,0,android
EV00002748,2025-03-21T09:55:27,U003337,S0002413,P004,E00044,25pct,825,android
EV00002749,2025-03-21T10:09:12,U003337,S0002413,P004,E00044,50pct,1650,android
EV00002750,2025-03-21T10:22:57,U003337,S0002413,P004,E00044,75pct,2475,android
EV00002751,2025-03-21T10:36:42,U003337,S0002413,P004,E00044,complete,3300,android
EV00002752,2025-04-26T15:55:20,U000043,S0002164,P012,E00121,start,0,web
EV00002753,2025-04-26T16:10:20,U000043,S0002164,P012,E00121,25pct,900,web
EV00002754,2025-04-26T16:25:20,U000043,S0002164,P012,E00121,50pct,1800,web
EV00002755,2025-04-26T16:40:20,U000043,S0002164,P012,E00121,75pct,2700,web
EV00002756,2025-04-26T16:55:20,U000043,S0002164,P012,E00121,complete,3600,web
EV00002757,2025-03-24T15:59:42,U001162,S0001425,P003,E00019,start,0,android
EV00002758,2025-03-24T16:07:12,U001162,S0001425,P003,E00019,25pct,450,android
EV00002759,2025-03-24T16:14:42,U001162,S0001425,P003,E00019,50pct,900,android
EV00002760,2025-03-24T16:22:12,U001162,S0001425,P003,E00019,75pct,1350,android
EV00002761,2025-06-15T20:30:18,U002867,S0000069,P041,E00351,start,0,android
EV00002762,2025-06-15T21:00:18,U002867,S0000069,P041,E00351,25pct,1800,android
EV00002763,2025-06-15T21:30:18,U002867,S0000069,P041,E00351,50pct,3600,android
EV00002764,2025-06-15T22:00:18,U002867,S0000069,P041,E00351,75pct,5400,android
EV00002765,2025-06-15T22:30:18,U002867,S0000069,P041,E00351,complete,7200,android
EV00002766,2025-08-30T18:58:15,U002471,S0001899,P004,E00039,start,0,android
EV00002767,2025-08-30T19:12:00,U002471,S0001899,P004,E00039,25pct,825,android
EV00002768,2025-08-30T19:25:45,U002471,S0001899,P004,E00039,50pct,1650,android
EV00002769,2025-08-30T19:39:30,U002471,S0001899,P004,E00039,75pct,2475,android
EV00002770,2025-08-30T19:53:15,U002471,S0001899,P004,E00039,complete,3300,android
EV00002771,2025-09-14T19:21:00,U001106,S0003602,P035,E00311,start,0,web
EV00002772,2025-09-14T19:59:45,U001106,S0003602,P035,E00311,25pct,2325,web
EV00002773,2025-09-14T20:38:30,U001106,S0003602,P035,E00311,50pct,4650,web
EV00002774,2025-09-14T21:17:15,U001106,S0003602,P035,E00311,75pct,6975,web
EV00002775,2025-09-14T21:56:00,U001106,S0003602,P035,E00311,complete,9300,web
EV00002776,2025-04-22T16:43:57,U002955,S0002516,P048,E00429,start,0,ctv
EV00002777,2025-04-22T17:28:57,U002955,S0002516,P048,E00429,25pct,2700,ctv
EV00002778,2025-04-22T18:13:57,U002955,S0002516,P048,E00429,50pct,5400,ctv
EV00002779,2025-04-22T18:58:57,U002955,S0002516,P048,E00429,75pct,8100,ctv
EV00002780,2025-04-22T19:43:57,U002955,S0002516,P048,E00429,complete,10800,ctv
EV00002781,2025-07-21T16:31:37,U003440,S0001645,P047,E00423,start,0,ctv
EV00002782,2025-07-21T17:01:37,U003440,S0001645,P047,E00423,25pct,1800,ctv
EV00002783,2025-07-21T17:31:37,U003440,S0001645,P047,E00423,50pct,3600,ctv
EV00002784,2025-07-21T18:01:37,U003440,S0001645,P047,E00423,75pct,5400,ctv
EV00002785,2025-07-21T18:31:37,U003440,S0001645,P047,E00423,complete,7200,ctv
EV00002786,2025-06-25T13:58:06,U000232,S0001197,P047,E00425,start,0,ios
EV00002787,2025-06-25T14:28:06,U000232,S0001197,P047,E00425,25pct,1800,ios
EV00002788,2025-06-25T14:58:06,U000232,S0001197,P047,E00425,50pct,3600,ios
EV00002789,2025-06-25T15:28:06,U000232,S0001197,P047,E00425,75pct,5400,ios
EV00002790,2025-06-25T15:58:06,U000232,S0001197,P047,E00425,complete,7200,ios
EV00002791,2025-08-15T19:59:53,U002009,S0005501,P020,E00193,start,0,ctv
EV00002792,2025-08-15T20:14:53,U002009,S0005501,P020,E00193,25pct,900,ctv
EV00002793,2025-08-15T20:29:53,U002009,S0005501,P020,E00193,50pct,1800,ctv
EV00002794,2025-08-15T20:44:53,U002009,S0005501,P020,E00193,75pct,2700,ctv
EV00002795,2025-08-15T20:59:53,U002009,S0005501,P020,E00193,complete,3600,ctv
EV00002796,2025-05-04T21:36:50,U002120,S0000740,P040,E00344,start,0,web
EV00002797,2025-05-04T21:51:50,U002120,S0000740,P040,E00344,25pct,900,web
EV00002798,2025-05-04T22:06:50,U002120,S0000740,P040,E00344,50pct,1800,web
EV00002799,2025-05-04T22:21:50,U002120,S0000740,P040,E00344,75pct,2700,web
EV00002800,2025-05-04T22:36:50,U002120,S0000740,P040,E00344,complete,3600,web
EV00002801,2025-05-21T15:08:27,U000921,S0002023,P030,E00306,start,0,ios
EV00002802,2025-05-31T19:32:54,U001213,S0001358,P024,E00233,start,0,web
EV00002803,2025-05-31T19:40:24,U001213,S0001358,P024,E00233,25pct,450,web
EV00002804,2025-05-31T19:47:54,U001213,S0001358,P024,E00233,50pct,900,web
EV00002805,2025-05-31T19:55:24,U001213,S0001358,P024,E00233,75pct,1350,web
EV00002806,2025-05-31T20:02:54,U001213,S0001358,P024,E00233,complete,1800,web
EV00002807,2025-11-12T12:31:24,U003354,S0002345,P021,E00203,start,0,android
EV00002808,2025-11-12T12:46:24,U003354,S0002345,P021,E00203,25pct,900,android
EV00002809,2025-11-12T13:01:24,U003354,S0002345,P021,E00203,50pct,1800,android
EV00002810,2025-11-12T13:16:24,U003354,S0002345,P021,E00203,75pct,2700,android
EV00002811,2025-03-14T12:30:47,U002128,S0000962,P054,E00493,start,0,ctv
EV00002812,2025-03-14T12:37:02,U002128,S0000962,P054,E00493,25pct,375,ctv
EV00002813,2025-03-14T12:43:17,U002128,S0000962,P054,E00493,50pct,750,ctv
EV00002814,2025-03-14T12:49:32,U002128,S0000962,P054,E00493,75pct,1125,ctv
EV00002815,2025-03-14T12:55:47,U002128,S0000962,P054,E00493,complete,1500,ctv
EV00002816,2025-10-28T18:14:29,U003369,S0003245,P058,E00523,start,0,ios
EV00002817,2025-10-28T18:29:29,U003369,S0003245,P058,E00523,25pct,900,ios
EV00002818,2025-10-28T18:44:29,U003369,S0003245,P058,E00523,50pct,1800,ios
EV00002819,2025-10-28T18:59:29,U003369,S0003245,P058,E00523,75pct,2700,ios
EV00002820,2025-10-28T19:14:29,U003369,S0003245,P058,E00523,complete,3600,ios
EV00002821,2025-07-02T14:02:21,U003381,S0000362,P051,E00449,start,0,ios
EV00002822,2025-07-02T14:09:51,U003381,S0000362,P051,E00449,25pct,450,ios
EV00002823,2025-07-02T14:17:21,U003381,S0000362,P051,E00449,50pct,900,ios
EV00002824,2025-07-02T14:24:51,U003381,S0000362,P051,E00449,75pct,1350,ios
EV00002825,2025-07-02T14:32:21,U003381,S0000362,P051,E00449,complete,1800,ios
EV00002826,2025-03-29T07:13:46,U000676,S0002081,P001,E00001,start,0,android
EV00002827,2025-03-29T07:28:46,U000676,S0002081,P001,E00001,25pct,900,android
EV00002828,2025-03-29T07:43:46,U000676,S0002081,P001,E00001,50pct,1800,android
EV00002829,2025-03-29T07:58:46,U000676,S0002081,P001,E00001,75pct,2700,android
EV00002830,2025-03-29T08:13:46,U000676,S0002081,P001,E00001,complete,3600,android
EV00002831,2025-06-16T11:31:39,U002351,S0002408,P050,E00444,start,0,android
EV00002832,2025-06-16T12:01:39,U002351,S0002408,P050,E00444,25pct,1800,android
EV00002833,2025-06-16T12:31:39,U002351,S0002408,P050,E00444,50pct,3600,android
EV00002834,2025-06-16T13:01:39,U002351,S0002408,P050,E00444,75pct,5400,android
EV00002835,2025-06-16T13:31:39,U002351,S0002408,P050,E00444,complete,7200,android
EV00002836,2025-06-11T20:41:42,U001676,S0003224,P035,E00311,start,0,ios
EV00002837,2025-06-11T21:20:27,U001676,S0003224,P035,E00311,25pct,2325,ios
EV00002838,2025-06-11T21:59:12,U001676,S0003224,P035,E00311,50pct,4650,ios
EV00002839,2025-06-11T22:37:57,U001676,S0003224,P035,E00311,75pct,6975,ios
EV00002840,2025-06-11T23:16:42,U001676,S0003224,P035,E00311,complete,9300,ios
EV00002841,2025-11-11T17:59:00,U002415,S0004230,P039,E00335,start,0,ios
EV00002842,2025-11-11T18:14:00,U002415,S0004230,P039,E00335,25pct,900,ios
EV00002843,2025-11-11T18:29:00,U002415,S0004230,P039,E00335,50pct,1800,ios
EV00002844,2025-07-09T08:31:15,U000951,S0005969,P013,E00132,start,0,web
EV00002845,2025-07-09T08:46:15,U000951,S0005969,P013,E00132,25pct,900,web
EV00002846,2025-07-09T09:01:15,U000951,S0005969,P013,E00132,50pct,1800,web
EV00002847,2025-07-09T09:16:15,U000951,S0005969,P013,E00132,75pct,2700,web
EV00002848,2025-07-09T09:31:15,U000951,S0005969,P013,E00132,complete,3600,web
EV00002849,2025-11-17T17:47:46,U002353,S0003021,P021,E00196,start,0,ios
EV00002850,2025-11-17T18:02:46,U002353,S0003021,P021,E00196,25pct,900,ios
EV00002851,2025-11-17T18:17:46,U002353,S0003021,P021,E00196,50pct,1800,ios
EV00002852,2025-11-17T18:32:46,U002353,S0003021,P021,E00196,75pct,2700,ios
EV00002853,2025-11-17T18:47:46,U002353,S0003021,P021,E00196,complete,3600,ios
EV00002854,2025-02-03T14:20:42,U003955,S0005396,P007,E00072,start,0,web
EV00002855,2025-02-03T14:28:12,U003955,S0005396,P007,E00072,25pct,450,web
EV00002856,2025-02-03T14:35:42,U003955,S0005396,P007,E00072,50pct,900,web
EV00002857,2025-02-03T14:43:12,U003955,S0005396,P007,E00072,75pct,1350,web
EV00002858,2025-02-03T14:50:42,U003955,S0005396,P007,E00072,complete,1800,web
EV00002859,2025-09-13T11:46:06,U000177,S0004464,P033,E00309,start,0,ios
EV00002860,2025-09-13T12:23:06,U000177,S0004464,P033,E00309,25pct,2220,ios
EV00002861,2025-09-13T13:00:06,U000177,S0004464,P033,E00309,50pct,4440,ios
EV00002862,2025-09-13T13:37:06,U000177,S0004464,P033,E00309,75pct,6660,ios
EV00002863,2025-09-13T14:14:06,U000177,S0004464,P033,E00309,complete,8880,ios
EV00002864,2025-08-11T18:15:56,U002095,S0003729,P040,E00350,start,0,ctv
EV00002865,2025-08-11T18:30:56,U002095,S0003729,P040,E00350,25pct,900,ctv
EV00002866,2025-08-11T18:45:56,U002095,S0003729,P040,E00350,50pct,1800,ctv
EV00002867,2025-08-11T19:00:56,U002095,S0003729,P040,E00350,75pct,2700,ctv
EV00002868,2025-08-11T19:15:56,U002095,S0003729,P040,E00350,complete,3600,ctv
EV00002869,2025-12-04T11:19:31,U003496,S0003270,P049,E00437,start,0,android
EV00002870,2025-12-04T11:42:01,U003496,S0003270,P049,E00437,25pct,1350,android
EV00002871,2025-12-04T12:04:31,U003496,S0003270,P049,E00437,50pct,2700,android
EV00002872,2025-12-04T12:27:01,U003496,S0003270,P049,E00437,75pct,4050,android
EV00002873,2025-12-04T12:49:31,U003496,S0003270,P049,E00437,complete,5400,android
EV00002874,2025-08-23T15:05:49,U000178,S0004257,P036,E00312,start,0,android
EV00002875,2025-08-23T15:20:49,U000178,S0004257,P036,E00312,25pct,900,android
EV00002876,2025-08-23T15:35:49,U000178,S0004257,P036,E00312,50pct,1800,android
EV00002877,2025-08-23T15:50:49,U000178,S0004257,P036,E00312,75pct,2700,android
EV00002878,2025-08-23T16:05:49,U000178,S0004257,P036,E00312,complete,3600,android
EV00002879,2025-05-31T15:19:28,U001267,S0003363,P059,E00528,start,0,web
EV00002880,2025-05-31T15:41:58,U001267,S0003363,P059,E00528,25pct,1350,web
EV00002881,2025-05-09T11:49:50,U000595,S0002159,P009,E00096,start,0,android
EV00002882,2025-05-09T12:04:50,U000595,S0002159,P009,E00096,25pct,900,android
EV00002883,2025-05-09T12:19:50,U000595,S0002159,P009,E00096,50pct,1800,android
EV00002884,2025-05-09T12:34:50,U000595,S0002159,P009,E00096,75pct,2700,android
EV00002885,2025-05-09T12:49:50,U000595,S0002159,P009,E00096,complete,3600,android
EV00002886,2025-08-24T12:48:03,U002845,S0001455,P059,E00529,start,0,android
EV00002887,2025-08-24T13:10:33,U002845,S0001455,P059,E00529,25pct,1350,android
EV00002888,2025-08-24T13:33:03,U002845,S0001455,P059,E00529,50pct,2700,android
EV00002889,2025-08-24T13:55:33,U002845,S0001455,P059,E00529,75pct,4050,android
EV00002890,2025-08-24T14:18:03,U002845,S0001455,P059,E00529,complete,5400,android
EV00002891,2025-10-10T13:24:18,U001529,S0000085,P018,E00176,start,0,ios
EV00002892,2025-10-10T13:39:18,U001529,S0000085,P018,E00176,25pct,900,ios
EV00002893,2025-10-10T13:54:18,U001529,S0000085,P018,E00176,50pct,1800,ios
EV00002894,2025-10-10T14:09:18,U001529,S0000085,P018,E00176,75pct,2700,ios
EV00002895,2025-10-10T14:24:18,U001529,S0000085,P018,E00176,complete,3600,ios
EV00002896,2025-04-12T08:02:06,U003040,S0000004,P055,E00505,start,0,ios
EV00002897,2025-04-12T08:17:06,U003040,S0000004,P055,E00505,25pct,900,ios
EV00002898,2025-04-12T08:32:06,U003040,S0000004,P055,E00505,50pct,1800,ios
EV00002899,2025-04-12T08:47:06,U003040,S0000004,P055,E00505,75pct,2700,ios
EV00002900,2025-04-12T09:02:06,U003040,S0000004,P055,E00505,complete,3600,ios
EV00002901,2025-06-19T16:03:29,U003737,S0000598,P055,E00499,start,0,web
EV00002902,2025-06-19T16:18:29,U003737,S0000598,P055,E00499,25pct,900,web
EV00002903,2025-06-19T16:33:29,U003737,S0000598,P055,E00499,50pct,1800,web
EV00002904,2025-08-03T16:00:51,U002421,S0003100,P058,E00526,start,0,ios
EV00002905,2025-08-03T16:15:51,U002421,S0003100,P058,E00526,25pct,900,ios
EV00002906,2025-08-03T16:30:51,U002421,S0003100,P058,E00526,50pct,1800,ios
EV00002907,2025-08-03T16:45:51,U002421,S0003100,P058,E00526,75pct,2700,ios
EV00002908,2025-08-03T17:00:51,U002421,S0003100,P058,E00526,complete,3600,ios
EV00002909,2025-04-18T14:05:50,U001179,S0005781,P023,E00222,start,0,android
EV00002910,2025-04-18T14:20:50,U001179,S0005781,P023,E00222,25pct,900,android
EV00002911,2025-02-11T13:35:02,U001271,S0005002,P013,E00136,start,0,web
EV00002912,2025-07-13T09:35:26,U002207,S0004769,P014,E00147,start,0,ctv
EV00002913,2025-07-13T09:50:26,U002207,S0004769,P014,E00147,25pct,900,ctv
EV00002914,2025-07-13T10:05:26,U002207,S0004769,P014,E00147,50pct,1800,ctv
EV00002915,2025-07-13T10:20:26,U002207,S0004769,P014,E00147,75pct,2700,ctv
EV00002916,2025-07-13T10:35:26,U002207,S0004769,P014,E00147,complete,3600,ctv
EV00002917,2025-02-08T09:31:50,U003538,S0001776,P014,E00145,start,0,ios
EV00002918,2025-02-08T09:46:50,U003538,S0001776,P014,E00145,25pct,900,ios
EV00002919,2025-02-08T10:01:50,U003538,S0001776,P014,E00145,50pct,1800,ios
EV00002920,2025-02-08T10:16:50,U003538,S0001776,P014,E00145,75pct,2700,ios
EV00002921,2025-02-08T10:31:50,U003538,S0001776,P014,E00145,complete,3600,ios
EV00002922,2025-04-13T13:54:17,U003547,S0002982,P031,E00307,start,0,web
EV00002923,2025-04-13T14:23:17,U003547,S0002982,P031,E00307,25pct,1740,web
EV00002924,2025-04-13T14:52:17,U003547,S0002982,P031,E00307,50pct,3480,web
EV00002925,2025-04-13T15:21:17,U003547,S0002982,P031,E00307,75pct,5220,web
EV00002926,2025-04-13T15:50:17,U003547,S0002982,P031,E00307,complete,6960,web
EV00002927,2025-08-02T18:41:12,U001335,S0003962,P051,E00455,start,0,ctv
EV00002928,2025-08-02T18:48:42,U001335,S0003962,P051,E00455,25pct,450,ctv
EV00002929,2025-08-02T18:56:12,U001335,S0003962,P051,E00455,50pct,900,ctv
EV00002930,2025-08-02T19:03:42,U001335,S0003962,P051,E00455,75pct,1350,ctv
EV00002931,2025-08-02T19:11:12,U001335,S0003962,P051,E00455,complete,1800,ctv
EV00002932,2025-11-02T17:06:44,U003452,S0003165,P007,E00077,start,0,web
EV00002933,2025-11-02T17:14:14,U003452,S0003165,P007,E00077,25pct,450,web
EV00002934,2025-11-02T17:21:44,U003452,S0003165,P007,E00077,50pct,900,web
EV00002935,2025-11-02T17:29:14,U003452,S0003165,P007,E00077,75pct,1350,web
EV00002936,2025-11-02T17:36:44,U003452,S0003165,P007,E00077,complete,1800,web
EV00002937,2025-09-24T15:25:11,U003170,S0003435,P024,E00230,start,0,ios
EV00002938,2025-09-24T15:32:41,U003170,S0003435,P024,E00230,25pct,450,ios
EV00002939,2025-09-24T15:40:11,U003170,S0003435,P024,E00230,50pct,900,ios
EV00002940,2025-09-24T15:47:41,U003170,S0003435,P024,E00230,75pct,1350,ios
EV00002941,2025-09-24T15:55:11,U003170,S0003435,P024,E00230,complete,1800,ios
EV00002942,2025-05-18T15:11:03,U000094,S0001311,P020,E00192,start,0,web
EV00002943,2025-10-07T16:56:18,U001678,S0004715,P027,E00265,start,0,ios
EV00002944,2025-03-25T13:17:34,U001148,S0002229,P006,E00065,start,0,ctv
EV00002945,2025-03-25T13:25:04,U001148,S0002229,P006,E00065,25pct,450,ctv
EV00002946,2025-03-25T13:32:34,U001148,S0002229,P006,E00065,50pct,900,ctv
EV00002947,2025-03-25T13:40:04,U001148,S0002229,P006,E00065,75pct,1350,ctv
EV00002948,2025-03-25T13:47:34,U001148,S0002229,P006,E00065,complete,1800,ctv
EV00002949,2025-12-11T23:36:13,U002847,S0001974,P027,E00262,start,0,ios
EV00002950,2025-07-05T19:21:44,U001832,S0003161,P054,E00494,start,0,ctv
EV00002951,2025-06-17T15:55:41,U002692,S0001386,P049,E00434,start,0,web
EV00002952,2025-04-12T13:56:58,U001973,S0003695,P018,E00177,start,0,web
EV00002953,2025-04-12T14:11:58,U001973,S0003695,P018,E00177,25pct,900,web
EV00002954,2025-04-12T14:26:58,U001973,S0003695,P018,E00177,50pct,1800,web
EV00002955,2025-04-12T14:41:58,U001973,S0003695,P018,E00177,75pct,2700,web
EV00002956,2025-04-12T14:56:58,U001973,S0003695,P018,E00177,complete,3600,web
EV00002957,2025-11-12T15:16:59,U001711,S0004137,P042,E00371,start,0,web
EV00002958,2025-11-12T15:23:14,U001711,S0004137,P042,E00371,25pct,375,web
EV00002959,2025-11-12T15:29:29,U001711,S0004137,P042,E00371,50pct,750,web
EV00002960,2025-08-11T15:15:36,U003387,S0003660,P030,E00304,start,0,web
EV00002961,2025-07-21T09:12:27,U003195,S0000648,P047,E00419,start,0,android
EV00002962,2025-05-17T09:11:50,U001217,S0001894,P001,E00005,start,0,web
EV00002963,2025-05-17T09:26:50,U001217,S0001894,P001,E00005,25pct,900,web
EV00002964,2025-05-17T09:41:50,U001217,S0001894,P001,E00005,50pct,1800,web
EV00002965,2025-05-17T09:56:50,U001217,S0001894,P001,E00005,75pct,2700,web
EV00002966,2025-05-17T10:11:50,U001217,S0001894,P001,E00005,complete,3600,web
EV00002967,2025-02-28T15:06:19,U003320,S0001834,P031,E00307,start,0,android
EV00002968,2025-02-28T15:35:19,U003320,S0001834,P031,E00307,25pct,1740,android
EV00002969,2025-10-30T19:45:00,U002118,S0002281,P021,E00201,start,0,ios
EV00002970,2025-10-30T20:00:00,U002118,S0002281,P021,E00201,25pct,900,ios
EV00002971,2025-02-05T18:11:53,U001737,S0003006,P059,E00527,start,0,web
EV00002972,2025-02-05T18:34:23,U001737,S0003006,P059,E00527,25pct,1350,web
EV00002973,2025-02-05T18:56:53,U001737,S0003006,P059,E00527,50pct,2700,web
EV00002974,2025-02-05T19:19:23,U001737,S0003006,P059,E00527,75pct,4050,web
EV00002975,2025-02-05T19:41:53,U001737,S0003006,P059,E00527,complete,5400,web
EV00002976,2025-07-30T17:10:35,U002603,S0001044,P011,E00115,start,0,ctv
EV00002977,2025-07-30T17:25:35,U002603,S0001044,P011,E00115,25pct,900,ctv
EV00002978,2025-07-30T17:40:35,U002603,S0001044,P011,E00115,50pct,1800,ctv
EV00002979,2025-07-30T17:55:35,U002603,S0001044,P011,E00115,75pct,2700,ctv
EV00002980,2025-07-30T18:10:35,U002603,S0001044,P011,E00115,complete,3600,ctv
EV00002981,2025-01-31T16:53:36,U000665,S0002729,P003,E00029,start,0,ctv
EV00002982,2025-03-25T15:40:27,U003315,S0003920,P041,E00362,start,0,ios
EV00002983,2025-03-25T16:10:27,U003315,S0003920,P041,E00362,25pct,1800,ios
EV00002984,2025-03-25T16:40:27,U003315,S0003920,P041,E00362,50pct,3600,ios
EV00002985,2025-03-25T17:10:27,U003315,S0003920,P041,E00362,75pct,5400,ios
EV00002986,2025-03-25T17:40:27,U003315,S0003920,P041,E00362,complete,7200,ios
EV00002987,2025-10-19T16:36:51,U000729,S0005646,P023,E00222,start,0,ios
EV00002988,2025-10-19T16:51:51,U000729,S0005646,P023,E00222,25pct,900,ios
EV00002989,2025-10-19T17:06:51,U000729,S0005646,P023,E00222,50pct,1800,ios
EV00002990,2025-10-19T17:21:51,U000729,S0005646,P023,E00222,75pct,2700,ios
EV00002991,2025-10-19T17:36:51,U000729,S0005646,P023,E00222,complete,3600,ios
EV00002992,2025-03-06T23:23:23,U001516,S0002418,P039,E00334,start,0,web
EV00002993,2025-03-06T23:38:23,U001516,S0002418,P039,E00334,25pct,900,web
EV00002994,2025-03-06T23:53:23,U001516,S0002418,P039,E00334,50pct,1800,web
EV00002995,2025-03-07T00:08:23,U001516,S0002418,P039,E00334,75pct,2700,web
EV00002996,2025-02-04T16:26:11,U001640,S0004480,P050,E00443,start,0,android
EV00002997,2025-07-24T08:11:37,U000659,S0005164,P014,E00143,start,0,web
EV00002998,2025-07-24T08:26:37,U000659,S0005164,P014,E00143,25pct,900,web
EV00002999,2025-09-12T19:46:03,U002541,S0000383,P018,E00177,start,0,ios
EV00003000,2025-09-12T20:01:03,U002541,S0000383,P018,E00177,25pct,900,ios
EV00003001,2025-09-12T20:16:03,U002541,S0000383,P018,E00177,50pct,1800,ios
EV00003002,2025-12-16T14:53:38,U003835,S0001445,P048,E00431,start,0,ios
